Latitude,Longitude,#,Title,file#,מיקום גוף יוצר,Description,תיאור התיק,תקופת החומר מ,תקופת החומר עד,סוג התיק,שפה,סטטוס חשיפה,subjects,people,locations,events,organization,projects,מספר תיק לציטוט,מספר תיק,מספר תיק ישן,מספר מסמכים בתיק,זכויות יוצרים,מתאריך,עד תאריך,מזהה סימול מקורי,סוג מפה,קנה מידה,צבע,"רוחב בס""מ",אורך או גובה במטר,"סה""כ תצלומים",מקום הוצאה,תאריך התצלום,תאריך הפקה,סוג זיעור,מקומות הקשורים בפריט,סוג מוצג,תאריך הוצאה,מסמכים בתיק,סוג החומר המוצג,סוג פרסום,"עומק בס""מ",xfile?,url,ScanningDAte
32.8191218,34.9983856,,,,,,,,,,,,,,חיפה,,,,,,,,,,,,,,,,,,,,,,גדרה,,,,,,,,,
32.8191218,34.9983856,16653,"מיקום המחנה הצבאי - חיפה.    Army Camp Site - Town Haifa - Block 20, Parcels 6, 7, 19 - 53",0b071706806a4747,אוספים/מפות,"תרשים תכנית התכנון של מחנה צבאי בחיפה על רקע חום; סומנו גבולות האתר ( באדום ); מס' אזורים וגבולותיהם, מס' הגוש הסמוך ( 19 ); כולל ים התיכון; בצד ימין למעלה - טבלת אזורים ( 1 - 5 ) ושטחם במ""מ; בצד ימין למטה - אישור של מודד הקרקעות R. ב- 22.12.36 על התאמת העותק לתכנית של מחלקת המדידות נתונים - חסרים  ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,12/22/1936 0:00,12/22/1936 0:00,מפה,אנגלית,גלוי,,,חיפה,,מפות,,ISA-Collections-Maps-0009ilr,,מפה - 1 / 4863,1,,12/22/1936 0:00,12/22/1936 0:00,,"תכנית בינוי ערים (תב""ע)",0.909722222,שחור/ לבן,,,,,,,,חיפה,,,ISA-Collections-Maps-0009ilr,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806a4747,
31.79592425,35.21198076,16655,חיפה - מחנה צבאי  - בתים לנשואים - תרשים התכנית להצעה. Haifa - Army Camp - Married Quarters - Sketch Plan...,0b071706806a8b02,אוספים/מפות,"תרשים התכנית של הצעה לבנית מחנה צבאי בחיפה ( בתים לקצינים נשואים ) על רקע אפור נתונים - מס' שרטוט P/M/285; שורטט ע""י S.A.; חתימת קצין המחלקה בחיל-אויר בינואר 1933 אסמכתא - שורטט בהמשך למכתב לוואי של P.T.J./1814/4/E מ- 7.1.1933 ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,1/7/1933 0:00,1/7/1933 0:00,מפה,אנגלית,גלוי,,,Jerusalem,,מפות,,ISA-Collections-Maps-0009kdd,,מפה - 1 / 4830,1,,1/7/1933 0:00,1/7/1933 0:00,,"תכנית בינוי ערים (תב""ע)",1.777777778,שחור/ לבן,,,,Jerusalem,,,,Jerusalem,,,ISA-Collections-Maps-0009kdd,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806a8b02,
32.8191218,34.9983856,,,,,,,,,,,,,,חיפה,,מפות מתקופת המנדט הבריטי,,,,,,,,,,,,,,,,,,,,חיפה,,,,,,,,,
32.8191218,34.9983856,16656,נמל חיפה - כביש גישה לסכר חצץ.   Haifa Harbour - Approach Road to Rubble Dyke,0b071706806a8ba2,אוספים/מפות,"תרשים תכנית התכנון טופוגרפית של כביש גישה לסכר חצץ על רקע חום; סומנו תוי הכביש המתוכנן באדום, הכביש הקיים; אזור הפיתוח, אתרים שונים, שובר גלים וכו' סימנים טופוגרפיים, של תכנון, כבישים ומסילת ברזל נתונים - בצד ימין - מס' שרטוטי בניה 95 ( Construction Drawing ); מדור ( Section ) - מדידות; מס' שרטוט S11; תאריך 29.11.1929; בצד שמאל למטה - 29.11.29/ J.Cif.  ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,11/29/1929 0:00,11/29/1929 0:00,מפה,אנגלית,גלוי,פיתוח תשתיות נמלי ים,,חיפה,,מפות,,ISA-Collections-Maps-0009kdx,,מפה - 1 / 4873,1,,11/29/1929 0:00,11/29/1929 0:00,,,1.777777778,שחור/ לבן,,,,,,,,חיפה,,,ISA-Collections-Maps-0009kdx,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806a8ba2,
32.8115002,35.015566,,,,,,,,,,,,,,נמל חיפה,,מפות מתקופת המנדט הבריטי,,,,,,,,,,,,,,,,,,,,נמל חיפה,,,,,,,,,
33.1406178,35.646246,16658,"להבות הבשן, קבוץ, גליל עליון",0b071706806ac9ea,משרד החקלאות ופיתוח הכפר/נציבות המים,"התכתבויות מהנהלת נציבות המים וגורמים נוספים בנוגע למפעלי מים באדמות קיבוץ להבות הבשן: הירדן - התעלה המזרחית (כחלק ממפעל ייבוש החולה), סכר על נחל עורבים ועוד.",,3/26/1956 0:00,2/3/1969 0:00,תיק מסמכים,,גלוי,פיתוח תשתיות מים,,להבות הבשן,,קרן קיימת לישראל,,ISA-moag-Water-0009m2e,,גל - 9 / 2044,1,,3/26/1956 0:00,2/3/1969 0:00,0-462-3,,,,,,,,,,,להבות הבשן,,,0009m2e,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706803279d1/File/0b071706806ac9ea,
32.9748875,35.6038283,16659,"כפר הנשיא, ד.נ. גליל עליון",0b071706806ac9eb,משרד החקלאות ופיתוח הכפר/נציבות המים,"התכתבויות מהנהלת נציבות המים וגורמים נוספים בנוגע לענייני מים של קיבוץ כפר הנשיא: מחירי המים מקו רחלים, אישור להפקת מי השקייה מהתעלה המזרחית של הירדן, הקצבת מים ועוד.",,8/24/1962 0:00,2/19/1967 0:00,תיק מסמכים,,גלוי,מדיניות חקלאית,,כפר הנשיא,,נציבות המים,,ISA-moag-Water-0009m2f,,גל - 10 / 2044,1,,8/24/1962 0:00,2/19/1967 0:00,0-462-7,,,,,,,,,,,כפר הנשיא,,,0009m2f,,,,,https://www.archives.gov.il/archives/#/Archive/0b071706803279d1/File/0b071706806ac9eb,
29.5569348,34.9497949,16667,הנהלה - פיתוח הנגב,0b071706806b6bbd,משרד החקלאות ופיתוח הכפר,"התכתבות בעניין פיתוח חקלאי ותעשייתי של הנגב, פיתוח העיר אילת",,8/1/1949 0:00,11/30/1950 0:00,תיק מסמכים,,גלוי,פיתוח הנגב,רענן ויץ (1913 - 1998),אילת,,משרד החקלאות ופיתוח הכפר,,ISA-moag-moag-0009q7n,,ג - 29 / 2179,1,,8/1/1949 0:00,11/30/1950 0:00,544,,,,,,,,,,,אילת,,,0009q7n,,,,,https://www.archives.gov.il/archives/#/Archive/0b0717068001ad68/File/0b071706806b6bbd,
29.5569348,34.9497949,16669,הנהלה - מטעים לגננות בנגב,0b071706806b6bc2,משרד החקלאות ופיתוח הכפר,"התכתבות ודוחות בענייני: תכנית להקמת בי""ס חקלאי בנגב, גן לניסיונות חקלאיים באילת, מטעים בנגב, הקמת עין-גדי, חקר הדיג באילת",,2/1/1950 0:00,12/31/1950 0:00,תיק מסמכים,,גלוי,פיתוח הנגב,יהודה אלמוג (1895 - 1972),אילת,,משרד החקלאות ופיתוח הכפר,,ISA-moag-moag-0009q7s,,ג - 34 / 2179,1,,2/1/1950 0:00,12/31/1950 0:00,5445,,,,,,,,,,,אילת,,,0009q7s,,,,,https://www.archives.gov.il/archives/#/Archive/0b0717068001ad68/File/0b071706806b6bc2,
29.5569348,34.9497949,16670,הנהלה - גיוס עובדים לנגב,0b071706806b6bc3,משרד החקלאות ופיתוח הכפר,התכתבות בעניין משרות לתחנות ניסיונות חקלאיות באילת ובנגב,,8/1/1950 0:00,12/31/1950 0:00,תיק מסמכים,,גלוי,פיתוח הנגב,,אילת,,משרד החקלאות ופיתוח הכפר,,ISA-moag-moag-0009q7t,,ג - 35 / 2179,1,,8/1/1950 0:00,12/31/1950 0:00,54451,,,,,,,,,,,אילת,,,0009q7t,,,,,https://www.archives.gov.il/archives/#/Archive/0b0717068001ad68/File/0b071706806b6bc3,
32.5711587,34.9529966,16672,הצעה לתחנת משטרה - זכרון יעקב - תרשים התכנית. Proposed Police Station - Zichron Yahacov - Sketch Plan,0b071706806b8b07,אוספים/מפות,"תרשים התכנית של הצעה לתחנת משטרה בזכרון יעקב על-גבי נייר שקוף מוצהב - תכנית של קומה התחתונה ( Lower Floor ); למטה - מראה כללי של הבנין המיועד נתונים - מס' סידורי - 020; מס' השרטוט Number BP/1574; שורטט ע""י Klaus.; תאריך - 4.3.40 בצד ימין - חתימת אישור ב- 6.3.40; חתימות של אדריכל, עוזר לאדריכל, מנהל מח' לעבודות צבוריות ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,3/4/1940 0:00,3/6/1940 0:00,מפה,אנגלית,גלוי,,,זכרון יעקב,,מפות,,ISA-Collections-Maps-0009r2s,,מפה - 1 / 4805,1,,3/4/1940 0:00,3/6/1940 0:00,,,0.180555556,שחור/ לבן,,,,,,,,זכרון יעקב,,,ISA-Collections-Maps-0009r2s,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806b8b07,
31.79592425,35.21198076,16674,"חיל-אויר בריטי - מז""ת - קסרקטינים - חיפה - תרשים התכנית. RAF - Middle East - Peninsular Barracks - Lay-out Plan",0b071706806bb60a,אוספים/מפות,"תרשים תכנית התכנון של מחנה חיל-אויר בריטי בחיפה על רקע לבן; סומנו גבולות המתחם ( בעפרון כחול ), מתקני המחנה עם מספרים; בצד ימין - טבלת המתקנים עם פירוש למספרים; על-גבי התרשים - הערות ( כולל שטח בדונמים ) נתונים - מס' שרטוט P/M/305; נמדד, סודר ושורטט ע""י J.Hurjlds ( ? ), קצין המדור במח' לעבודות ובנינים של חיל-אויר, אפריל 1933; על-גבי המפה - תאריך 23.2.34 ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,4/23/1933 0:00,4/23/1933 0:00,מפה,אנגלית,גלוי,,,Jerusalem,,מפות,,ISA-Collections-Maps-0009s52,,מפה - 1 / 4906,1,,4/23/1933 0:00,4/23/1933 0:00,,"תכנית בינוי ערים (תב""ע)",0.388888889,שחור/ לבן,,,,Jerusalem,,,,Jerusalem,,,ISA-Collections-Maps-0009s52,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806bb60a,
32.8191218,34.9983856,,,,,,,,,,,,,,חיפה,,מפות מתקופת המנדט הבריטי,,,,,,,,,,,,,,,,,,,,חיפה,,,,,,,,,
32.81789,35.077712,16675,תחנת משטרה - קרית-חיים - תרשים התכנית.   Police Station - Qiriat Haim - Sketch Plan,0b071706806be72b,אוספים/מפות,"תרשים התכנית של תחנת משטרה בקרית-חיים על-גבי נייר שקוף מוצהב - תכניות של קומות קרקע, א'; למטה בצד ימין - מראה כללי של הבנין המיועד נתונים - מס' סידורי - 016; מס' השרטוט Number BP/1570/2; שורטט ע""י L.F.; תוקן ע""י ( לא ברור ); תאריך - 28.4.40; בצד ימין - חתימת אישור ב- 3.5.40; חתימת עוזר לאדריכל ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,4/28/1940 0:00,5/3/1940 0:00,מפה,אנגלית,גלוי,,,קריית חיים,,מפות,,ISA-Collections-Maps-0009tf5,,מפה - 1 / 4817,1,,4/28/1940 0:00,5/3/1940 0:00,,,0.180555556,שחור/ לבן,,,,,,,,קריית חיים,,,ISA-Collections-Maps-0009tf5,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806be72b,
32.8191218,34.9983856,16676,חיפה - שדה-תעופה - עמק זבולון - חולות.   Haifa - Airport - Emeq Zevulun; Locality - Sand Dunes,0b071706806be7d1,אוספים/מפות,"תרשים תכנית התכנון של שדה-תעופה חיפה בעמק זבולון על רקע חום; סומנו גבולות שדה-תעופה, מס' חלקות וגבולותיהן; כבישים, מסילות ברזל; כולל נהר קישון; בצד שמאל - טבלת החלקות ושטח בדונמים סימנים טופוגרפיים, קדסטריים, של כבישים ומסילות ברזל נתונים - מס' סידורי Ser.Number SD 3/35; מס' אסמכתא Ref. Number F.B's 4152, 4463, 4808, 4948 למטה בימין - חתימת נציב הקרקעות ומדידות ב/ H.J. ב- 18-10-1935 בסיס המפה - הוכן עבור המנהל של תעופה אזרחית ע""י מח' המדידות Survey of Palestine בספטמבר  1935 ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,9/1/1935 0:00,10/18/1935 0:00,מפה,אנגלית,גלוי,,,חיפה,,מפות,,ISA-Collections-Maps-0009tfv,,מפה - 1 / 4841,1,,9/1/1935 0:00,10/18/1935 0:00,,"תכנית בינוי ערים (תב""ע)",1.777777778,שחור/ לבן,,,,,,,,חיפה,,,ISA-Collections-Maps-0009tfv,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806be7d1,
32.8191218,34.9983856,16677,מיקום של בית-ספר ממשלתי למסחר - תכנית כללית.  Government Trade School Site - General Plan,0b071706806be870,אוספים/מפות,"תרשים תכנית התכנון של בית-ספר למסחר בחיפה והסביבה ( תכנית כללית ) על רקע כחול; סומנו גבולות קבועים של בית-ספר ( כולל חלקים שטרם נקבעו סופית ), של אדמה בבעלות המדינה; קוי רכבת, סדנאות, כבישים, קו הנפט I.P.C. ומתקנים אחרים נתונים - מס' H.A.M. 3041; תאריך - VII 36 ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,7/1/1936 0:00,7/31/1936 0:00,מפה,אנגלית,גלוי,,,חיפה,,מפות,,ISA-Collections-Maps-0009tge,,מפה - 1 / 4902,1,,7/1/1936 0:00,7/31/1936 0:00,,,1.777777778,שחור/ לבן,,,,,,,,חיפה,,,ISA-Collections-Maps-0009tge,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806be870,
32.8191218,34.9983856,16678,מיקום של סדנאות רכבת - חיפה.   Rly Workshop Site - Haifa,0b071706806be872,אוספים/מפות,"תרשים תכנית התכנון של מקום עבור סדנאות רכבת בחיפה והסביבה על רקע חום; סומנו גבול מתחם הסדנאות ( בעפרון כחול ), גבול של שדה-תעופה אזרחי ( בעפרון ירוק ); בנין דאר וטלגרף ( בצהוב ); סדנאות, קו מסילת ברזל, מתקנים אחרים נתונים - עובד ע""י המודד המחוזי ( שם לא ברור ) ב- 3.1.36 ארכיון המדינה נוקט במירב המאמצים על מנת לפרסם את החומרים באתר בהתאם להוראות כל דין. אם הנך סבור/ה כי חומר כלשהו מוצג תוך הפרת זכויות יוצרים, תוך פגיעה בפרטיות או כי החומר מהווה לשון הרע, אנא רשום לנו בכתובת: https://www.archives.gov.il/ וההודעה תיבדק ובמידת הצורך החומר יוסר באופן מידי מהאתר. ",,1/3/1936 0:00,1/3/1936 0:00,מפה,אנגלית,גלוי,פיתוח תשתיות רכבת,,חיפה,,מפות,,ISA-Collections-Maps-0009tgg,,מפה - 1 / 4904,1,,1/3/1936 0:00,1/3/1936 0:00,,"תכנית בינוי ערים (תב""ע)",1/1/2500 0:00,שחור/ לבן,,,,,,,,חיפה,,,ISA-Collections-Maps-0009tgg,,,,,https://www.archives.gov.il/archives/#/Archive/0b07170680034d87/File/0b071706806be872,
